fileName,Vectors
cat_sightings_0_photo_0.jpg,"[  6.475844     0.          13.6424       0.           1.8112504
   0.          97.464264     0.           0.          89.03543
   0.           0.           0.           0.           0.
  82.047806     0.          68.240654     0.          15.093012
   0.           9.59212      0.           0.           0.
  98.63407      0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.          56.81709      0.           5.763129
  16.586061     0.           0.           0.           0.
   0.           0.           0.         145.3431      53.957573
   1.9775065    0.           0.           0.           0.
  14.864858     0.           0.           0.           0.
   0.         104.50373    121.94651      4.6281815    0.
   0.           0.          81.36653      0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.          21.187904
   0.           0.          27.22654      0.           6.443919
   0.           0.           0.           0.          14.514315
   0.           0.           0.           0.         101.4491
   0.           8.506585    26.29283      0.           0.
   0.           0.           0.           0.           0.
   0.95630467 104.54199      0.           0.           0.
   0.           0.           0.           0.           0.
   0.          33.1127     112.38337      0.          11.437784
   0.           0.           0.           0.           0.
   0.           0.           0.         165.68137      0.
   0.           0.           0.           0.           0.
   0.          11.845712     0.           0.          47.80254
   0.          30.369257     0.          33.18634      6.1023397
   0.           0.           0.           0.           0.
   0.           0.           0.           0.          44.96815
  26.069695     0.           0.           0.           0.
   0.           0.           0.         135.90015      0.
   0.           0.          53.406677     0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
  14.181925     0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.         160.26355      6.013545     0.
   0.           0.           0.           0.           0.
   0.           0.           0.           1.2419778    0.
   0.           0.         122.19965      0.           0.
   0.           0.          57.10131      0.           0.
  30.261415     0.           0.           0.          50.849617
   7.70598      0.           0.28129977   0.           0.
   0.         147.85638     82.88591    126.41549     19.655552
   0.           0.           0.           0.           4.447644
   0.          47.0304       0.          15.4233675    0.
   0.           0.           0.         109.95875      0.
   0.           0.           0.           0.           0.
 105.34876   ]"
cat_sightings_0_photo_1.jpg,"[ 23.765968    0.          0.          0.          9.73807     0.
  74.96537     0.          0.         88.237526    0.          0.
   0.          0.          0.         64.11607     0.         53.683186
   0.          0.          0.          8.948082    0.          0.
   0.        105.160034    0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.         59.0848      0.          4.2512503   5.6897883   0.
   0.          0.          0.          0.          0.          0.
 121.88555    36.3005      0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.         95.06125    91.43576     0.          0.          0.
   0.         82.4131      0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   9.060827    0.          0.         11.555391    0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         48.612038    0.          0.
  20.675976    0.          0.          0.          0.          0.
   0.          0.          5.8839245  67.411316    0.          0.
   0.          0.          0.          0.          0.          0.
   0.         31.33127    79.196144    0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.        112.40734     0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  31.5188      0.8637593  50.31639     0.          3.4223704   0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         36.41317     8.902455    0.
   0.          0.          0.         14.138154    0.          0.
  81.38006     0.          0.          0.          4.9589124   0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          1.6556847
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.        151.39647
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          8.045826
   0.          0.        101.584785    0.          0.          8.085866
   0.         43.57453     0.          0.         17.720669    0.
   0.          0.         37.60018     0.          0.          0.
   0.          0.          0.        110.55365    59.434597  114.763084
  18.449951    0.         10.888021    0.          0.         14.127042
   0.         41.85394     0.         29.396162    0.          0.
   0.          0.         99.31832     0.          0.          0.
   0.          0.          0.         72.994736 ]"
cat_sightings_0_photo_2.jpg,"[0.00000000e+00 0.00000000e+00 7.07862794e-01 0.00000000e+00
 1.34503403e+01 0.00000000e+00 9.49693375e+01 0.00000000e+00
 0.00000000e+00 9.20199738e+01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.06613693e+01
 0.00000000e+00 6.33819351e+01 0.00000000e+00 6.25916862e+00
 0.00000000e+00 8.83341694e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.17278557e+02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.97526932e+01 0.00000000e+00 1.51266203e+01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.56780182e+02 5.90344734e+01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.04568214e+02 1.09454361e+02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.65451889e+01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 7.77246809e+00 0.00000000e+00 0.00000000e+00 2.00495300e+01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 8.51978760e+01
 0.00000000e+00 0.00000000e+00 2.58880291e+01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.14605131e+01 8.62030334e+01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.33136406e+01 9.67687836e+01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.27381355e+02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 4.97351122e+00 0.00000000e+00 0.00000000e+00
 2.99603901e+01 0.00000000e+00 5.80644608e+01 0.00000000e+00
 1.10168896e+01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.36069221e+01
 1.71983318e+01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.84564638e+00 0.00000000e+00 0.00000000e+00
 1.17799545e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 7.20753574e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.15759444e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.82436630e+02 6.67102289e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 7.78728533e+00 0.00000000e+00 0.00000000e+00
 1.23190697e+02 0.00000000e+00 0.00000000e+00 1.24079108e-01
 0.00000000e+00 6.02651100e+01 0.00000000e+00 0.00000000e+00
 2.85617828e+01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.23729248e+01 2.12829635e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.30195740e+02
 7.86960220e+01 1.46976212e+02 2.80141621e+01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.82476234e+00
 0.00000000e+00 5.05902443e+01 0.00000000e+00 2.14323292e+01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.25585480e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.82361755e+01]"
cat_sightings_0_photo_3.jpg,"[0.00000000e+00 0.00000000e+00 2.46396732e+00 0.00000000e+00
 2.53162479e+01 0.00000000e+00 1.09500549e+02 0.00000000e+00
 0.00000000e+00 9.37665253e+01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.15901352e+02
 0.00000000e+00 7.16398163e+01 0.00000000e+00 2.24368153e+01
 0.00000000e+00 7.69419718e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.24248199e+02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 4.92081413e+01 0.00000000e+00 2.83916359e+01
 6.09754547e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.71789780e+02 7.25328979e+01 1.40173757e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00541801e+02 1.26433289e+02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.06914444e+02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.41176414e+01 0.00000000e+00 0.00000000e+00 2.17569866e+01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.09320549e+02
 0.00000000e+00 0.00000000e+00 2.74225845e+01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.67264900e+01 9.41680374e+01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.38265686e+01 1.02747864e+02 0.00000000e+00
 1.62137489e+01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.61037781e+02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.73252392e+00 0.00000000e+00 0.00000000e+00
 4.08394127e+01 0.00000000e+00 5.35693207e+01 0.00000000e+00
 1.35269184e+01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.09628563e+01 0.00000000e+00 0.00000000e+00 4.89026909e+01
 2.15992718e+01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 4.83863211e+00 0.00000000e+00 0.00000000e+00
 1.39293839e+02 0.00000000e+00 1.71131253e+00 0.00000000e+00
 6.36881638e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.07292295e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 6.78211498e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.63245583e+00
 0.00000000e+00 1.97606934e+02 1.30090780e+01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 9.93124390e+00 0.00000000e+00 0.00000000e+00
 1.37542953e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.75359344e+01 0.00000000e+00 0.00000000e+00
 3.13506813e+01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.74813290e+01 6.18344402e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.37029907e+02
 9.59070129e+01 1.58961761e+02 2.10939693e+01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.45610847e+01 0.00000000e+00 2.81309223e+01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.33914246e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.23951355e+02]"
cat_sightings_0_photo_4.jpg,"[  3.2494726    0.          25.24323      0.           4.5721045
   0.          67.39378      0.           0.          67.77343
   0.           0.           0.           0.           0.
  58.413292     0.          35.385498     0.           0.
   0.           0.53966814   0.           0.           0.
  92.88467      0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.          57.691486     0.           0.
   2.545236     0.           0.           0.           0.
   0.           0.           0.         109.87886     20.491259
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.          94.834465    93.81053      0.           0.
   0.           0.          75.53495      0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.          15.367785     0.           0.
   4.806442     0.           0.           0.          13.0011015
   0.           0.           0.           0.          63.174297
   0.           7.5980315   29.625412     1.5644749    0.
   0.           0.           0.           0.           0.
  25.153929    81.367165     0.           0.           0.
   0.           0.           0.           0.           0.
   0.          24.256975    67.59767      0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.         123.729004     0.
   0.           0.           0.           0.           0.
   0.           2.572814     0.           0.          19.457357
   0.          38.062637     0.          25.150349     0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.          37.963608
   0.           0.           0.           0.           0.
  15.611479     0.           0.         111.695625     0.
   7.402543     0.           9.990144     0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.44182885   0.         149.91869     10.401931     0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.          13.4739
   0.           0.         100.60201      0.           0.
   1.0160321    0.          56.608105     0.           0.
  39.629395     0.           0.           0.          27.346704
   0.5658427    0.           0.           0.           0.
   0.         114.591385    57.095295   120.18803     27.509258
   0.          21.955212     0.           0.           0.
   0.          40.274967     0.          16.528265     0.
   0.           0.           0.          87.37706      0.
   0.           0.           0.           0.           0.
  82.85008   ]"
cat_sightings_0_photo_5.jpg,"[  0.          0.          0.          0.          2.9016635   0.
  66.29653     0.          0.         76.399994    0.          0.
   0.          0.          0.         81.47232     0.         37.09809
   0.          1.7343123   0.          0.          0.          0.
   0.         90.51353     0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.         42.649117    0.         14.16419     0.          0.
   0.          0.          0.          0.          0.          0.
 119.36749    24.056602    0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.         99.57757    93.15036     0.          0.          0.
   0.         82.82784     0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  13.508953    0.          0.          5.2216067   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         82.2639      0.          2.0867765
  21.589626    3.5698845   0.          0.          0.          0.
   0.          0.         32.63345    85.96537     0.          0.
   0.          0.          0.          0.          0.          0.
   0.         35.89531    78.33401     0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.        113.12846     0.          0.          0.          0.
   0.          0.          0.          4.3468637   0.          0.
  26.806349    0.         45.60357     0.          6.5981436   0.
   0.          0.          0.          0.          0.          0.
   8.930188    0.          0.         46.36258     0.          0.
   0.          0.          0.          4.3762794   0.          0.
 102.506836    0.          0.          0.         14.752004    0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.        150.17422
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.         18.74839
   0.          0.        102.02507     0.          0.          1.6574968
   0.         39.940952    0.          0.         26.13081     0.
   0.          0.         36.743275    2.738999    0.          0.
   0.          0.          0.        103.73826    59.913277  102.626816
  29.047634    0.         10.4722      0.          0.          0.
   0.         47.434822    0.         25.13654     0.          0.
   0.          0.         82.079735    0.          0.          0.
   0.          0.          0.         70.36099  ]"
cat_sightings_0_photo_6.jpg,"[  0.          0.         11.513402    0.          0.          0.
  73.53301     0.          0.         73.88924     0.          0.
   0.          0.          0.         96.975235    0.         55.953316
   0.         11.472572    0.          0.          0.          0.
   0.         99.37954     0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.         56.183334    0.          2.5884092   0.9309038   0.
   0.          0.          0.          0.          0.          0.
 129.51663    50.677296    0.          0.          0.          0.
   0.         18.107473    0.          0.          0.          0.
   0.         98.59746   126.52106     0.          0.          0.
   0.         96.47597     0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   6.945127    0.          0.         10.041411    0.          2.8778718
   0.          0.          0.          0.          2.8816018   0.
   0.          0.          0.         91.620834    0.          0.
   9.445975    0.          0.          0.          0.          0.
   0.          0.         13.740873   97.04428     0.          0.
   0.          0.          0.          0.          0.          0.
   0.         29.289276  115.04442     0.          8.396895    0.
   0.          0.          0.          0.          0.          0.
   0.        141.0527      0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  46.674316    0.         36.26119     0.         27.267557    0.
   0.          0.          0.          0.          0.          0.
   9.335599    0.          0.         47.291584   21.764875    0.
   0.          0.          0.          0.          0.          0.
 137.87878     0.          0.          0.         34.560406    0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          8.278936
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.        156.57063
   4.379029    0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.        117.51669     0.          0.          0.
   0.         65.23772     0.          0.         20.57209     0.
   0.          0.         46.057236    1.326828    0.          0.
   0.          0.          0.        143.62993    75.76885   124.1377
  13.344251    0.          4.3077197   0.          0.          0.
   0.         45.120216    0.         19.3355      0.          0.
   0.          0.        104.33062     0.          0.          0.
   0.          0.          0.        105.35752  ]"
cat_sightings_0_photo_7.jpg,"[ 10.944847     0.          10.977235     0.          13.189301
   0.          93.89236      0.           0.          94.01492
   0.           0.           0.           0.           0.
  89.23105      0.          67.21092      0.           5.3518105
   0.           0.           0.           0.           0.
 108.88674      0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.          60.687447     0.          10.484803
   0.           0.           0.           0.           0.
   0.           0.           0.         152.16144     49.38211
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.         115.281395   113.50692      0.           0.
   0.           0.          94.66374      0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.          15.926355
   0.           0.          16.041063     0.           0.
   0.           0.           0.           0.           0.28610188
   0.           0.           0.           0.          85.034386
   0.           0.          16.599497     0.           0.
   0.           0.           0.           0.           0.
  20.138004    89.6248       0.           0.           0.
   0.           0.           0.           0.           0.
   0.          39.473885    93.998924     0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.         130.36816      0.
   0.           0.           0.           0.           0.
   0.           6.982091     0.           0.          36.19203
   0.          57.321735     0.           5.250582     0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.          43.914055
  10.764556     0.           0.           0.           0.
   7.862304     0.           0.         118.28915      0.
   0.           0.           7.3133206    0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.         184.32216     12.678387     0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.          10.603104
   0.           0.         119.007385     0.           0.
   0.           0.          48.735874     0.           0.
  26.73229      0.           0.           0.          37.495144
   0.           0.           0.           0.           0.
   0.         129.30519     80.7875     152.55853     30.645054
   0.           3.4841056    0.           0.           2.5157566
   0.          50.22765      0.          17.043917     0.
   0.           0.           0.         111.930786     0.
   0.           0.           0.           0.           0.
  93.812256  ]"
cat_sightings_0_photo_8.jpg,"[  6.773031     0.          11.301015     0.           0.
   0.          87.078026     0.           0.          67.67935
   0.           0.           0.           0.           0.
  99.438126     0.          28.662653     0.          15.877373
   0.          18.422682     0.           0.           0.
 124.000114     0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.          27.491785     0.          13.779661
   0.           0.           0.           0.           0.
   0.           0.           0.         130.78728      7.0812135
   0.8212393    0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.         122.70734    118.75323      0.           0.
   0.           0.         104.77383      0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.          19.601463     0.           0.
   1.1504792    0.           0.           0.           4.2482743
   0.           0.           0.           0.          87.36307
   0.           2.3292768   34.903545    12.595608     0.
   0.           0.           0.           0.           0.
  48.590992   113.46093      0.           0.           0.
   0.           0.           0.           0.           0.
   0.          47.487774   108.24034      0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.         170.83876      0.
   0.           0.           0.           0.           0.
   0.          16.205078     0.           0.          28.462673
   0.          23.256517     0.          12.822488     0.
   0.           0.           0.           0.           0.
   0.          34.093742     0.           0.          51.839603
   0.           0.           0.           0.           0.
   0.           0.           0.         142.5626       0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.         175.53003      2.2936502    0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.         125.632744     0.           0.
   0.           0.          82.80229      0.           0.
  31.93472      0.           0.           0.          32.7276
   4.0612392    0.           0.90924233   0.           0.
   0.         142.27625     77.979546   107.49681     29.036556
   0.          22.40123      0.           0.           0.
   0.          59.739822     0.          56.22651      0.
   0.           0.           0.          98.56227      0.
   0.           0.           0.           0.           0.
 119.52211   ]"
cat_sightings_0_photo_9.jpg,"[  0.           0.          14.656537     0.          14.794025
   0.         105.590576     0.           0.          81.97576
   0.           0.           0.           0.           0.
 129.61868      0.          56.82916      0.          23.705269
   0.          21.094702     0.           0.           0.
 123.80958      0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.          26.136553     0.          22.440308
   0.           0.           0.           0.           0.
   0.           0.           0.         157.9165      54.63202
  10.424058     0.           0.           0.           0.
   1.2855849    0.           0.           0.           0.
   0.         119.79762    146.33961      0.           0.
   0.           0.         109.714645     0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           8.558843
   0.           0.          38.007374     0.           9.074007
   0.           0.           0.           0.           0.
   0.           0.           0.           0.         130.73816
   0.           7.011037    34.528446     0.           0.
   0.           0.           0.           0.           0.
  39.99787    120.75442      0.           0.           0.
   0.           0.           0.           0.           0.
   0.          51.925865   126.520546     0.          15.650232
   0.           0.           0.           0.           0.
   0.           0.           0.         195.82657      0.
   0.           0.           0.           0.           0.
   0.          12.523865     0.           0.          53.705074
   0.          35.397167     0.          14.464612     0.
   0.           0.           0.           0.           0.
   0.          38.536324     0.           0.          63.399384
  12.067624     0.           0.           0.           0.
   0.           0.           0.         177.21632      0.
   0.           0.          19.418968     0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   9.138666     0.         203.88814      0.84962213   0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           4.984423
   0.           0.         147.2238       0.           0.
   0.           0.          80.76322      0.           0.
  42.069424     0.           0.           0.          42.404175
   0.           0.           0.           0.           0.
   0.         164.47028    106.98845    132.96448     36.687737
   0.           0.           0.           0.           9.725785
   0.          68.218155     0.          41.792496     0.
   0.           0.           0.         119.26478      0.
   0.           0.           0.           0.           0.
 131.859     ]"
